,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
191,3576225629014276.0,8397904056754327.0,1.1176624457938048e+16,1.255715529915234e+16,1.3186668983516654e+16,1.3344705731528688e+16,1.324795277899745e+16,1.3019579997888862e+16,1.2722768396888044e+16,1.238810014154933e+16,1.1362163892193276e+16,1.0423329484471448e+16,9605332305429076.0,8902218011425352.0,8295353007468856.0,7770101334388535.0,7309792782147682.0,6905213282246997.0,6546035385663740.0,6223165907941263.0,5931712504548810.0,5667196631389527.0,5422533378332593.0,5194582875881681.0,4981284449271197.0,4781049063150576.0,4591736326370459.0,4410528957100103.0,4236993240366646.0,4070824290208192.0,3911766622539824.5,3759573890631771.5,3613773653779720.5,3473334304700137.5,3338173903532397.0,3208295973845535.0,3083656909877138.0,2964239057352572.0,2849855261996534.5,2740430063171446.0,2093203059191656.0,1456202224803426.8,1016464427313720.2,701954244856541.0,481091134694218.06,329654758339630.3,226568669035782.8,157450743934340.25,111051092381445.03,79662480691890.55,52234409467967.83,33989133493700.766,22637133527554.57,15402048726953.43,10657528891597.17,7481941847812.928,5317538947420.683,3819245852683.513,2767655806745.2505,2020310790553.9614,1484275301550.6313,1096886621771.1929,814661110496.8077,607800250035.0945,455340753717.0044,342044691728.152,257518446001.76276,194345194416.7979,147000750484.74216,111447918764.9394,101669976130.03378,41220780675.12737,16965638785.50497,7086220992.717428,3021765032.7690587,1307467621.4452913,477323533.7961426,158091265.8722836,52366847.7994918,17319190.522923354,5658174.711454265,1833438.4710376728,591375.3018152231,190348.83585457006,61230.75954229459,19519.583665710405,6154.2397554657355,1924.5264875100227,598.1861207702539,185.09530128468282,57.083993041625085,17.562241050162836,5.367771819460181,1.6251758295886822,0.48824045685149203,0.1457372425114492,0.04326797217122598,0.012787484585112792,0.0037645930208821607,0.0011045898427638732,0.0003231661735998171,9.418788111210684e-05,2.7269066860388505e-05,7.84753670716591e-06,2.2464225511159634e-06,6.400291292636038e-07,1.8158145579490712e-07,5.131992145238582e-08,1.4454222770996776e-08,4.058135622917535e-09,1.1360342893338282e-09,3.17163982934681e-10,8.83253475356256e-11,2.452790915090298e-11,6.781846315221883e-12,1.867376318205392e-12,5.12214141125396e-13,1.3999996726938236e-13,3.813872905205111e-14,1.0357584623875845e-14
192,3569408280436109.5,8362743826820635.0,1.1121692564324806e+16,1.2491794579716912e+16,1.3116440645681116e+16,1.3273245123479988e+16,1.3177247068051876e+16,1.2950650093944282e+16,1.2656133567257554e+16,1.2324035127111568e+16,1.1305851273876696e+16,1.0373931575039132e+16,9561804290973028.0,8863608576785799.0,8260885645093770.0,7739135150790739.0,7281825836577055.0,6879825305240766.0,6522889119764681.0,6201993906493309.0,5912287493544614.0,5649326639840965.0,5406074482907885.0,5179413951136166.0,4967299904251488.0,4768155456714551.0,4579854657716783.0,4399597338182517.5,4226953654778887.5,4061621814374102.0,3903349098442729.5,3751891814133607.0,3606781165893437.0,3466991588470963.5,3332442542906701.5,3203138575678874.0,3079037334756052.5,2960122320957755.5,2846208241042209.0,2737221000889421.5,2092327581604349.5,1457085748068423.5,1018123610578990.1,703847190739726.6,482914292988261.3,331266286416137.2,227924207695277.97,158560497925940.28,111947582512981.94,80383390504092.48,52772055977522.93,34382091613293.16,22926051056902.67,15616186539121.5,10817337715909.914,7601989798966.653,5408254942123.852,3888161382722.339,2820250276504.1333,2060598604742.638,1515239134257.2976,1120759698932.276,833115983812.803,622101602387.8412,466448494377.748,350681887667.6918,264240431381.13806,199582353490.7147,151085374868.04514,114637428537.75667,104607735288.26154,42523960772.40039,17547491391.641685,7347983206.597303,3141206413.2184987,1362481318.7873747,498875350.4039358,165764033.76199976,55086088.61497255,18277557.07609849,5990837.3670682525,1947639.3479955823,630292.6374741422,203548.91326646443,65694.42318706404,21012.66608518216,6647.384473780051,2085.8181913945045,650.5381526660631,201.98607377094072,62.50779540795486,19.29730475199334,5.918559113027425,1.7982063679682365,0.542125749091355,0.1623947901972208,0.048384939591958886,0.014350818888215022,0.004239966457311215,0.0012485401152489276,0.0003665963169329951,0.00010723160728733472,3.115818233517762e-05,8.999468898040677e-06,2.5856122782237253e-06,7.39377297761684e-07,2.1054147213466908e-07,5.972508556272019e-08,1.6883970324793772e-08,4.757945446946879e-09,1.336906733197056e-09,3.7463964323207234e-10,1.047221646105953e-10,2.91904478194188e-11,8.10141100551424e-12,2.23914560255138e-12,6.165164722674797e-13,1.691485190397014e-13,4.6254909120087265e-14,1.2609718505357985e-14
193,3562499623902785.0,8327608197775358.0,1.1066920178375644e+16,1.24266736464342e+16,1.30464912362917e+16,1.3202073505674474e+16,1.3106824176325582e+16,1.2881988581782804e+16,1.2589748673766602e+16,1.2260199648899096e+16,1.1249708485348136e+16,1.032465284912941e+16,9518354709307110.0,8825045263637174.0,8226438684492814.0,7708168839442375.0,7253842174053016.0,6854407172688456.0,6499701709515179.0,6180771674817048.0,5892804723201641.0,5631392631265904.0,5389546289137190.0,5164171262083389.0,4953237827454965.0,4755181156304870.0,4567889650183049.0,4388580172939857.0,4216826715737357.5,4052330545001230.0,3894841676756981.5,3744119042694970.5,3599697464039366.0,3460557391672275.0,3326619667783791.0,3197889842221028.5,3074326797194271.5,2955915169198744.0,2842471507864283.5,2733923067642066.5,2091371842768245.8,1457904418356904.8,1019733403155350.8,705704657619526.2,484713317081656.06,332862202038349.6,229270195186664.22,159664775043903.4,112841234625577.92,81103120802054.17,53309787543559.4,34775782648437.844,23215951084309.43,15831352841300.107,10978122509232.205,7722918088422.381,5499741705758.643,3957739072105.6763,2873406335675.693,2101358306408.1145,1546596787852.6462,1144959803488.5054,851841341682.0299,636625985015.0319,477739692810.23816,359469588572.0899,271085590116.24158,204920131065.96954,155252065106.06393,117893793759.88438,107607919002.4526,43858510151.23434,18144957535.14898,7617478722.953939,3264491788.778607,1419408128.0284817,521243798.75538546,173753759.67697707,57926959.51559009,19282076.8061899,6340675.4442984555,2068136.5650676554,671492.8310171947,217570.0203117324,70451.56807883516,22609.273422517814,7176.513011167311,2259.4705896222863,707.0957767569132,220.29660607295398,68.40780492988239,21.191235825345956,6.521868887764517,1.9884010857460845,0.6015651747169092,0.18083440614326218,0.05406949333888683,0.016093764930241703,0.004771854184710622,0.0014101822120570816,0.0004155396546166598,0.00012198421934977191,3.55727811795425e-05,1.0311813531161335e-05,2.9734506622424928e-06,8.533920057806497e-07,2.438993123419253e-07,6.94424413529898e-08,1.9703457290415332e-08,5.573024780726427e-09,1.5717373317787509e-09,4.420825163679328e-10,1.240343972648507e-10,3.470258080813538e-11,9.667287982486503e-12,2.681973869176287e-12,7.412248080847868e-13,2.0413195839735393e-13,5.60328039432228e-14,1.5333297045792778e-14
194,3555501620817785.5,8292500246675663.0,1.1012309984808632e+16,1.2361794755282514e+16,1.2976822768931842e+16,1.31311928264154e+16,1.3036686092295824e+16,1.2813597542091026e+16,1.2523615911388882e+16,1.2196596023096224e+16,1.1193738162209668e+16,1.0275496162596152e+16,9474986548897838.0,8786531128062290.0,8192015204097648.0,7677205470131431.0,7225844834711790.0,6828961881132558.0,6476476098656516.0,6159502097616171.0,5873267015333782.0,5613397362381647.0,5372951486629995.0,5148857429764813.0,4939100770419813.0,4742128643464505.0,4555843714868910.0,4377479801131707.0,4206614691072715.0,4042952677720083.0,3886246480946432.0,3736257627924460.0,3592524528417800.5,3454033623346754.0,3320707116530562.0,3192551541910009.5,3069526996678523.5,2951619233822807.0,2838646627806702.5,2730537763878009.5,2090336933570391.0,1458658889450066.8,1021294151904676.2,707526785408431.1,486488221178527.25,334442453230288.2,230606551649989.66,160763489853089.34,113731968858876.62,81821601824434.03,53847549336868.89,35170166254743.98,23506804885653.543,16047527705085.82,11139869826718.545,7844717952562.153,5591993800612.887,4027975809253.595,2927122471425.463,2142589457730.5525,1578348524147.731,1169487630700.0503,870838127116.7123,651374460954.4253,489215446248.9647,368408869876.5417,278054940746.0215,210359468600.7259,159501675760.22534,121217779370.38118,110671262574.26071,45224899789.44483,18758319580.431015,7894870175.718525,3391712859.298211,1478298930.398588,544453261.6033946,182071030.91426677,60893951.60528598,20334615.903091982,6708444.201316312,2195229.3925111643,715092.5350316515,232457.04552589575,75519.28964477773,24315.809586000818,7743.982511559087,2446.3388424826567,768.1655282587349,240.1356697439361,74.82228780780984,23.257397563907812,7.182318182808046,2.197334553852505,0.6670897142188084,0.20123340171403628,0.060380334685015226,0.018035608349863893,0.0053665490665953455,0.0015915568663090688,0.0004706542959622804,0.00013865662126205606,4.057986105271008e-05,1.1805682735015639e-05,3.41654210291388e-06,9.84125574498608e-07,2.8228885922339415e-07,8.066667352217967e-08,2.297216677455276e-08,6.521459980105458e-09,1.846000545673794e-09,5.211426075159114e-10,1.4675737022362211e-10,4.1212374440806344e-11,1.1523490738470949e-11,3.2088742147583697e-12,8.901673428371241e-13,2.460711695789924e-13,6.779915220069982e-14,1.862316637269202e-14
195,3548416209659960.5,8257422977725645.0,1.0957864578676672e+16,1.2297160067835102e+16,1.2907437161402014e+16,1.3060604937953152e+16,1.296683470854862e+16,1.2745478960090982e+16,1.2457737380283354e+16,1.2133226471935248e+16,1.1137942849622622e+16,1.0226464285222654e+16,9431702716856876.0,8748069149517720.0,8157618210292747.0,7646248044928449.0,7197836795040098.0,6803492367246636.0,6453215174572899.0,6138188006514079.0,5853677141725760.0,5595343542718100.0,5356292720494930.0,5133475033270937.0,4924891245157159.0,4729000362515238.0,4543719227857365.0,4366298529630641.5,4196319817783387.0,4033490379307951.5,3877565607524002.0,3728309596304800.0,3585264315853584.0,3447422170847239.5,3314706707443550.5,3187125424664849.0,3064639615658657.5,2947236130952076.0,2834735151930753.5,2727066577036642.0,2089223939075812.2,1459349815314705.2,1022806206821186.1,709313718205363.1,488239023581149.0,336006991474394.75,231933199879815.2,161856558822826.22,114619706644968.44,82538764639842.75,54385286932850.94,35565202215644.58,23798583711743.67,16264691100511.1,11302566090278.129,7967380488318.915,5685005656961.473,4098868364566.369,2981397069320.571,2184291535832.4873,1610494535312.0466,1194343819882.5195,890107238978.4497,666348059005.4216,500876825861.8241,377500787599.80585,285149487723.8069,215901297671.3241,163835054774.81003,124610146184.42715,113798497867.67757,46623601248.389595,19387861548.963253,8180321796.689615,3522962548.7187576,1539205451.8450046,568528617.3516749,190726691.56228724,63991682.03853966,21437099.9091483,7094925.726503023,2329228.840752432,761213.4085485224,248256.96877884344,80915.54230214228,26139.02379102823,8352.285945276266,2647.3305714181647,834.0738938234905,261.61952432786967,81.79228867869737,25.510174024252876,7.904894270242202,2.4267136497001305,0.739277019697174,0.22378536459300122,0.06738178371404448,0.02019755690499771,0.006030996126958419,0.0017949244446638442,0.0005326718180357554,0.00015748411175393016,4.625444150345539e-05,1.3504802986908347e-05,3.922336092194219e-06,1.1339014663846443e-06,3.264303917866446e-07,9.361982094473976e-08,2.6758191363751154e-08,7.624032191894922e-09,2.1660099450607813e-09,6.137299325749922e-10,1.734666059055424e-10,4.8892512714091886e-11,1.3721543341978555e-11,3.835137722213398e-12,1.0678594033524965e-12,2.962932342932812e-13,8.194226775027949e-14,2.2592475532187226e-14
196,3541245306043505.0,8222379323499314.0,1.0903586467239594e+16,1.2232771653413454e+16,1.2838336237990462e+16,1.2990311598784468e+16,1.289727182406055e+16,1.2677634727780402e+16,1.239211508797915e+16,1.2070093125817042e+16,1.1082325004219236e+16,1.0177559902427576e+16,9388506040457570.0,8709662232181226.0,8123250638612861.0,7615299499252064.0,7169820968823999.0,6778001508681206.0,6429921769045901.0,6116832180726484.0,5834037824732391.0,5577233835151101.0,5339572591812736.0,5118026610158824.0,4910611724517481.0,4715798720876994.0,4531518530490305.0,4355038632656785.5,4185944302231775.0,4023945787849295.5,3868801126178696.0,3720276949288830.5,3577918759863348.5,3440724899877186.5,3308620238764589.0,3181613221878293.0,3059666319519299.0,2942767461035899.0,2830738616949917.0,2723510981467027.5,2088033938372901.0,1459977849921659.0,1024269920868119.9,711065604169658.9,489965746604388.06,337555771660463.2,233250065299738.03,162943900318254.62,115504370709742.72,83254541153507.94,54922946320888.336,35960850451747.414,24091258796370.81,16482822902452.912,11466197593404.643,8090896656652.738,5778771575453.839,4170413391972.7285,3036228414252.6133,2226463933249.8003,1643034944029.0566,1219528954351.5527,909649531789.5554,681547773463.7109,512724876448.1261,386746378033.0419,292370221115.1873,221546539690.56622,168253043221.98987,128071650667.89986,116990353093.63977,48055086548.949585,20033869058.46721,8473999390.781499,3658334998.112766,1602180263.6770735,593495243.3908396,199731845.62283245,67224896.15718047,22591514.98794492,7500929.625482572,2470458.009058355,809982.2857048155,265018.9399094931,86659.17506342713,28086.026196470597,9004.058780176398,2863.408636696577,905.1684443430814,284.8723711916202,89.3618096514473,27.965039710329933,8.694981353756122,2.6783876108084574,0.8187551432872255,0.24870152286064462,0.07514427236515453,0.02260291674896694,0.006772854953838753,0.0020227868409832595,0.0006024048838596362,0.00017872901228817406,5.268046073031959e-05,1.5435818065453653e-05,4.49922862490822e-06,1.3053479458545264e-06,3.7714167108764014e-07,1.0855490131269952e-07,3.113941025468729e-08,8.904597224374275e-09,2.5390400709676955e-09,7.22053392619189e-10,2.048301601630855e-10,5.794419046816803e-11,1.632170092544318e-11,4.578713629055467e-12,1.2796211553061912e-12,3.5636766891213557e-13,9.892313584557689e-14,2.737605699377106e-14
197,3533990802784754.5,8187372146149684.0,1.0849478071805022e+16,1.2168631491200754e+16,1.2769521731700164e+16,1.2920314475906694e+16,1.282799914643643e+16,1.2610066646130226e+16,1.2326750951519564e+16,1.2007198025392852e+16,1.1026886995981994e+16,1.0128785616944438e+16,9345399268630198.0,8671313206282067.0,8088915354927115.0,7584362702924213.0,7141800208089904.0,6752492124903940.0,6406598659005137.0,6095437347731869.0,5814351737877021.0,5559070856436040.0,5322793658110629.0,5102514656871925.0,4896264642560160.0,4702526089390897.0,4519243929648482.0,4343702352017329.5,4175490320345882.0,4014321012901928.5,3859955079908814.5,3712161663402020.0,3570489770729500.5,3433943654538091.5,3302449488703528.0,3176016646416793.0,3054608756558840.5,2938214808810649.5,2826658545172099.5,2719872438354214.0,2086768004425658.5,1460543647069415.8,1025685649817739.0,712782595396838.9,491668416490789.44,339088752034526.5,234557075936502.25,164025434591147.22,116385885073722.27,83968864113487.34,55460473913388.05,36357071029968.47,24384801364233.81,16701902896978.41,11630750505984.66,8215257286031.962,5873285729520.692,4242607430504.3335,3091614691388.8423,2269105958430.1196,1675969803676.688,1245043561389.0933,929465815562.5685,696974563870.6876,524760616148.2492,396146657437.545,299718116302.5031,227296105630.69916,172756475050.02643,131603044713.91344,120247552596.2588,49519828047.14905,20696629261.22874,8776070310.508965,3797925558.194475,1667276782.8950906,619379019.2915869,209097860.08860484,70598469.62267376,23799909.200470425,7927293.7164403545,2619252.44029346,861531.348173602,282794.35947568016,92769.96825370815,30164.304095304153,9702.085916859342,3095.594036350051,981.8190217741966,310.02683081185506,97.57799930514986,30.638633410505516,9.558388963535617,2.9543587669245803,0.9062065319995702,0.2762122119697764,0.08374487663692162,0.025277283412212914,0.007600567559109773,0.0022779113723123984,0.0006807555880733253,0.0002026835566090095,5.995176525754258e-05,1.762862463481975e-05,5.15667495076749e-06,1.5014356439702379e-06,4.3535035805133884e-07,1.2575998646756667e-07,3.6204817705835913e-08,1.0390515857847001e-08,2.9734649956194224e-09,8.486651414972044e-10,2.41622754058464e-10,6.860159017711124e-11,1.9394358430798476e-11,5.46064979583522e-12,1.5317144963599434e-12,4.281487286310457e-13,1.1928841641998495e-13,3.313440325133217e-14
198,3526654569975539.5,8152404238603809.0,1.0795541729538498e+16,1.2104741472316124e+16,1.2700995286432834e+16,1.2850615147028322e+16,1.2759018294103608e+16,1.254277642724015e+16,1.226164679956585e+16,1.1944543123607872e+16,1.0971631110090988e+16,1.0080143950474912e+16,9302385073436082.0,8633024829414498.0,8054615156609731.0,7553440461214961.0,7113777304037846.0,6726966978034183.0,6383248567275045.0,6074006183939552.0,5794621506448949.0,5540857177741673.0,5305958433837824.0,5086941629161952.0,4881852394925838.0,4689184802645883.0,4506897698035590.0,4332291897350709.5,4164960017826068.0,4004618135668823.0,3851029485161060.0,3703965690351206.0,3562979235580705.0,3427080257383627.5,3296196215467926.0,3170337392627482.0,3049468557975549.0,2933579743266664.0,2822496444449098.0,2716152395652794.5,2085427203932608.2,1461047860212843.2,1027053752094697.0,714464847796180.0,493347063326329.4,340605894147707.8,235854162393733.75,165101083770218.84,117264175052392.73,84681667116441.33,55997816554492.92,36753824172448.305,24679182638737.152,16921910787625.834,11796210879083.568,8340453075917.367,5968542167798.772,4315446905895.491,3147553987150.8994,2312216836258.11,1709299098532.377,1270888112231.0625,949556855647.7643,712629354777.5406,536985036164.9432,405702621751.4884,307194133696.02246,233150895751.19818,177346176834.73657,135205075421.42001,123570816640.77844,51018298309.48001,21376430781.594723,9086703429.721476,3941830781.3044715,1734549272.2014143,646206329.8521789,218836367.97417974,74117410.54273504,25064393.78812392,8374884.733549725,2775960.4817315424,915998.3013793625,301636.96164424927,99268.67135992597,32381.738672334966,10449.308895345255,3344.9689303533964,1064.4189819962826,337.22444449276855,106.4913521071727,33.54883639500181,10.501382139310396,3.256793990204313,1.002372305603788,0.30656845146198086,0.09326789071501822,0.0282487485878334,0.008523432124257177,0.0025633568430654956,0.0007687245932910724,0.0002296730656831888,6.817320136613031e-05,2.0116743699847746e-05,5.905314840566912e-06,1.72551944716215e-06,5.021079121240411e-07,1.4556278068313532e-07,4.205602099562861e-08,1.2113140870477169e-08,3.4789157303953547e-09,9.965111767885757e-10,2.8474194812098933e-10,8.113702495405607e-11,2.3021675070655596e-11,6.505602532126726e-12,1.8315021021697768e-12,5.138247431730631e-13,1.4368566607804296e-13,4.005833958275328e-14
199,3519238455062782.5,8117478325743839.0,1.0741779695243092e+16,1.204110340185015e+16,1.2632758459130482e+16,1.2781215102735982e+16,1.2690330798463452e+16,1.247576569645271e+16,1.219680437446126e+16,1.1882130287707164e+16,1.0916559548739768e+16,1.003163734531628e+16,9259466051520580.0,8594799787834244.0,8020352773697349.0,7522535515876819.0,7085754987966550.0,6701428773671507.0,6359874163317490.0,6052541315355148.0,5774849708099535.0,5522595325183734.0,5289069390841883.0,5071309942512457.0,4867377339211255.0,4675777159308496.0,4494482074466162.0,4320809446375132.5,4154355510356651.0,3994839209175111.5,3842026331975269.5,3695690957139232.5,3555389018478545.5,3420136509480182.5,3289862157299263.0,3164577136351908.0,3044247337860533.5,2928863817622163.0,2818253808133043.5,2712352288027427.0,2084012597192252.8,1461491142296894.5,1028374588622674.2,716112520970066.6,495001720956854.06,342107162805074.56,237141257825313.72,166170771850949.4,118139167256040.36,85392884612969.56,56534921528464.73,37151070265252.23,24974373849659.598,17142826201618.758,11962564649706.176,8466474600247.429,6064534816571.756,4388928132206.5815,3204044290219.9766,2355795708606.862,1743022744002.1438,1297063022076.1096,969923372598.5022,728513035523.9753,549399100496.2995,415415246305.65735,314799218451.8844,239111799331.43112,182022967534.31818,138878484875.9637,126960861203.34491,52550969987.99313,22073563652.678837,9406069116.598692,4090148412.8709564,1804052839.6920445,674004067.9974653,228959271.29833433,77786861.5911023,26387144.46204221,8844599.038319908,2940943.6518860077,973526.5545136186,321602.89924551646,106177.04203174835,34746.62234187234,11248.833380721242,3612.6797940855995,1153.386495762996,366.61620151909676,116.15591872373652,36.71485518967393,11.530713497479635,3.588036904917015,1.1080568350555984,0.34004363865756587,0.1038054459570969,0.031548123890930514,0.00955168309178666,0.00288250195553368,0.0008674211253231549,0.0002600594337978829,7.746181788186641e-05,2.293773146410374e-05,6.757111650363047e-06,1.9813851714662157e-06,5.786051349585638e-07,1.6833575976777706e-07,4.88089281005615e-08,1.4108367781285971e-08,4.066458887883346e-09,1.1689889751192147e-09,3.35226637234096e-10,9.586684134693902e-11,2.7299445732235308e-11,7.742426120366627e-12,2.1876320243311037e-12,6.159755936870546e-13,1.7288113868374273e-13,4.8374508966226936e-14
200,3511744282934100.5,8082597065573986.0,1.0688194143108916e+16,1.1977719000862208e+16,1.256481272187518e+16,1.2712115748618952e+16,1.2621938106000758e+16,1.2409035994426542e+16,1.2132225334256054e+16,1.1819961301204292e+16,1.0861674432919894e+16,9983268165963022.0,9216644725545164.0,8556640697738131.0,7986130870032721.0,7491650546168371.0,7057735932190417.0,6675880161718092.0,6336478063969940.0,6031045318243122.0,5755038873436775.0,5504287780358144.0,5272128958845645.0,5055621972563875.0,4852841795346370.0,4662305422455598.0,4481999264157009.0,4309257145141169.0,4143678883822049.5,3984986258450079.5,3832947584134507.5,3687339366185296.5,3547720960510145.5,3413114190473566.5,3283449032515542.5,3158737534946264.5,3038946693197314.5,2924068569303793.0,2813932115039556.0,2708473536800125.0,2082525237974853.0,1461874145595244.0,1029648522674307.2,717725778095157.0,496632426905225.8,343592526014513.0,238418297908417.7,167234424684935.47,119010789589111.05,86102451912524.33,57071736567747.13,37548769866854.73,25270346240692.66,17364628696011.773,12129797645530.707,8593312310923.369,6161257482226.037,4463047313470.115,3261083492567.5537,2399841634914.763,1777140586873.2283,1323568650115.1936,990566042054.2706,744626460031.518,562003745680.3839,425285485548.2918,322534300196.8938,245179694408.30258,186787658247.63602,142624009932.68408,130418397762.68716,54118315695.21997,22788319252.311695,9734339205.921309,4242977382.350255,1875843438.227272,702799637.5267441,239478744.01569548,81612102.11930856,27770402.69820924,9337363.338672087,3114577.013318768,1034265.4043641929,342750.8310155655,113517.88625342169,37267.67667824036,12103.936935334335,3899.940705189091,1249.1659098560062,398.3630927778521,126.62952771157968,40.1573091503837,12.653657282369716,3.9506209001077623,1.2241326398758863,0.3769353669575814,0.1154581778455366,0.03520918283739418,0.010696578093550888,0.003239076257839039,0.000978073900687332,0.00029424495367524916,8.794819074300687e-05,2.6133633439632326e-05,7.725506587913697e-06,2.2733015290069027e-06,6.66189540117927e-07,1.9450193501353943e-07,5.659564754318476e-08,1.641725711649147e-08,4.74879929115524e-09,1.3700130941221828e-09,3.94278179800836e-10,1.1315818784461509e-10,3.233925480490875e-11,9.204853831113772e-12,2.61025173182239e-12,7.376396061149108e-13,2.0778057973107449e-13,5.835180348564487e-14
201,3504173856009132.0,8047763050373337.0,1.063478716843273e+16,1.191458990834018e+16,1.2497159463947754e+16,1.264331840735154e+16,1.2553841580351686e+16,1.2342588779169434e+16,1.2067911254693858e+16,1.17580378658133e+16,1.0806977804174656e+16,9935038700683010.0,9173923545598612.0,8518550106526705.0,7951952044394954.0,7460788169867194.0,7029722750948092.0,6650323737194812.0,6313062834179131.0,6009520719786304.0,5735191486618024.0,5485936980873521.0,5255139525924442.0,5039880055539765.0,4838248045973394.0,4648771819909726.0,4469451439021864.0,4297637108288147.5,4132932194527199.0,3975061280713868.0,3823795179320203.5,3678912795450637.0,3539976879886422.5,3406015058661624.0,3276958539559956.0,3152820227307849.5,3033568203867747.5,2919195519933681.0,2809532829417449.5,2704517549904114.0,2080966173400437.0,1462197521553758.0,1030875919724340.0,719304785805333.4,498239222289199.7,345061954935656.25,239685220816246.6,168291969968791.28,119878971249105.42,86810305187905.75,57608209860707.21,37946883716409.24,25567071076848.816,17587297763766.512,12297895589614.465,8720956541291.858,6258703853719.85,4537800545358.407,3318669390510.8696,2444353592787.1772,1811652405589.9153,1350405299581.6628,1011485494641.2284,760970446611.295,574799880551.5311,435314272779.0177,330400292760.2181,251355447518.9637,191641051976.05368,146442382001.66312,133944133093.79822,55720807878.98888,23520990238.267437,10071686970.63062,4400417793.65003,1949977864.4799478,732620955.7079959,250407234.89569333,85598550.25928324,29216477.03779858,9854135.415541772,3297249.5513831726,1098370.2229688328,365142.01104889717,121315.09970582824,39954.07095203155,13018.077085185172,4208.03676801118,1352.229170597981,432.63669191144925,137.97401909553574,43.898323070727315,13.878045505926853,4.347282990687252,1.3515456238331396,0.4175673768208944,0.12833594420478178,0.03926892236749561,0.011970492240784988,0.0036371938342864944,0.0011020430654539125,0.0003326765107094882,9.977788065376858e-05,2.9751485999313324e-05,8.825589716320841e-06,2.60607794271412e-06,7.6638474813117e-07,2.245413127778589e-07,6.556662532373408e-08,1.9086736894900476e-08,5.540509541626456e-09,1.6040897762115124e-09,4.632845145553566e-10,1.334367688769829e-10,3.8270952708037525e-11,1.093228386808385e-11,3.1112560470495194e-12,8.823913251999778e-13,2.494534929907797e-13,7.030889762920559e-14
202,3496528954336357.0,8012978807834580.0,1.058156078930818e+16,1.1851717683123062e+16,1.242979999384596e+16,1.2574824320734254e+16,1.2486042504330908e+16,1.2276425428031832e+16,1.2003863631160084e+16,1.1696361603344582e+16,1.07524716263222e+16,9886951163068306.0,9131304890587478.0,8480530494050108.0,7917818831616143.0,7429950944271957.0,7001718001302577.0,6624762041050874.0,6289630987729911.0,5987969998742088.0,5715309985940779.0,5467545320882812.0,5238103438983459.0,5024086488673962.0,4823598336827550.0,4635178544576837.0,4456840737969060.5,4285951419304068.5,4122117469421994.0,3965066245568610.5,3814571029272110.5,3670413098569389.5,3532158572045769.0,3398840851072469.5,3270392357055439.5,3146826833907552.5,3028113432664118.5,2914246175322705.5,2805057400924721.0,2700485721844007.0,2079336443822833.2,1462461920638693.8,1032057147305973.6,720849714076465.0,499822151740041.3,346515423828876.1,240941967190462.38,169343337232614.4,120743642725019.92,87516381479349.53,58144290059063.445,38345372741804.08,25864519651737.527,17810812839756.344,12466844105068.807,8849397509623.59,6356867505064.169,4613183816871.165,3376799685791.9546,2489330478622.148,1846557910551.9058,1377573217821.5027,1032682315890.0638,777545777786.2146,587788386008.265,445502519891.9422,338398093912.06354,257639913448.65714,196583943388.90076,150334326835.694,137538769063.69397,57358918697.1957,24271870482.80132,10418287092.690197,4562570915.038168,2026513757.6603522,763496455.7159077,261757470.3467991,89751765.01560298,30727744.392189726,10395904.856797569,3489364.5588510116,1166002.6491018836,388840.38048314303,129593.71033770281,42815.44128501511,13994.899688246418,4538.32767988084,1463.0773119300115,469.61976509419276,150.25549035334302,47.961625064582925,15.21230628452038,4.780978574528684,1.491320669262389,0.4622916479226326,0.14255859817513825,0.04376784532366111,0.013387020336090702,0.0040813899577566105,0.0012408332304588,0.00037585017883778475,0.00011311303607962865,3.384386993210755e-05,1.007428937144015e-05,2.9851288188604933e-06,8.809121262768113e-07,2.5899812789511934e-07,7.589304656146301e-08,2.217039501106187e-08,6.458289909890766e-09,1.876401715041213e-09,5.438476627877497e-10,1.5719571964988394e-10,4.524550079796183e-11,1.2970685541136755e-11,3.70457406271297e-12,1.0544318485413032e-12,2.991614303383325e-13,8.46230630792259e-14
